kmer2	NC_018646.1	100	31	0	0	1	31	1904637	1904667	7.77E-11	58.4
kmer8	NC_018646.1	100	31	0	0	1	31	1824766	1824736	7.77E-11	58.4
kmer10	NC_018646.1	100	31	0	0	1	31	986322	986292	7.77E-11	58.4
kmer10	NC_018646.1	100	31	0	0	1	31	1139125	1139155	7.77E-11	58.4
kmer10	NC_018646.1	100	31	0	0	1	31	1904665	1904635	7.77E-11	58.4
kmer12	NC_018646.1	100	31	0	0	1	31	726355	726325	7.77E-11	58.4
kmer17	NC_018646.1	100	31	0	0	1	31	941728	941698	7.77E-11	58.4
kmer19	NC_018646.1	100	31	0	0	1	31	727840	727870	7.77E-11	58.4
kmer19	NC_018646.1	100	31	0	0	1	31	764420	764390	7.77E-11	58.4
kmer19	NC_018646.1	100	31	0	0	1	31	1669368	1669338	7.77E-11	58.4
kmer19	NC_018646.1	100	31	0	0	1	31	1823252	1823222	7.77E-11	58.4
kmer20	NC_018646.1	100	31	0	0	1	31	269814	269784	7.77E-11	58.4
kmer20	NC_018646.1	100	31	0	0	1	31	506910	506940	7.77E-11	58.4
kmer21	NC_018646.1	100	31	0	0	1	31	1824765	1824735	7.77E-11	58.4
kmer25	NC_018646.1	100	31	0	0	1	31	268300	268270	7.77E-11	58.4
kmer25	NC_018646.1	100	31	0	0	1	31	508425	508455	7.77E-11	58.4
kmer26	NC_018646.1	100	31	0	0	1	31	1670881	1670851	7.77E-11	58.4
kmer32	NC_018646.1	100	31	0	0	1	31	941531	941501	7.77E-11	58.4
kmer34	NC_018646.1	100	31	0	0	1	31	269788	269818	7.77E-11	58.4
kmer39	NC_018646.1	100	31	0	0	1	31	506936	506906	7.77E-11	58.4
kmer40	NC_018646.1	100	31	0	0	1	31	155549	155579	7.77E-11	58.4
kmer40	NC_018646.1	100	31	0	0	1	31	1907784	1907814	7.77E-11	58.4
kmer46	NC_018646.1	100	31	0	0	1	31	941532	941502	7.77E-11	58.4
kmer46	NC_018646.1	100	31	0	0	1	31	941730	941700	7.77E-11	58.4
kmer47	NC_018646.1	100	31	0	0	1	31	155554	155584	7.77E-11	58.4
kmer47	NC_018646.1	100	31	0	0	1	31	986319	986289	7.77E-11	58.4
kmer47	NC_018646.1	100	31	0	0	1	31	1139128	1139158	7.77E-11	58.4
kmer47	NC_018646.1	100	31	0	0	1	31	1505616	1505646	7.77E-11	58.4
kmer47	NC_018646.1	100	31	0	0	1	31	1904662	1904632	7.77E-11	58.4
kmer47	NC_018646.1	100	31	0	0	1	31	1907789	1907819	7.77E-11	58.4
kmer48	NC_018646.1	100	31	0	0	1	31	1139124	1139154	7.77E-11	58.4
kmer51	NC_018646.1	100	31	0	0	1	31	941370	941400	7.77E-11	58.4
kmer51	NC_018646.1	100	31	0	0	1	31	941568	941598	7.77E-11	58.4
kmer57	NC_018646.1	100	31	0	0	1	31	986291	986321	7.77E-11	58.4
kmer57	NC_018646.1	100	31	0	0	1	31	1139156	1139126	7.77E-11	58.4
kmer57	NC_018646.1	100	31	0	0	1	31	1904634	1904664	7.77E-11	58.4
kmer60	NC_018646.1	100	31	0	0	1	31	269789	269819	7.77E-11	58.4
kmer63	NC_018646.1	100	31	0	0	1	31	269787	269817	7.77E-11	58.4
kmer63	NC_018646.1	100	31	0	0	1	31	506937	506907	7.77E-11	58.4
kmer64	NC_018646.1	100	31	0	0	1	31	726357	726327	7.77E-11	58.4
kmer67	NC_018646.1	100	31	0	0	1	31	941597	941567	7.77E-11	58.4
kmer68	NC_018646.1	100	31	0	0	1	31	941805	941775	7.77E-11	58.4
kmer74	NC_018646.1	100	31	0	0	1	31	986293	986323	7.77E-11	58.4
kmer78	NC_018646.1	100	31	0	0	1	31	1824737	1824767	7.77E-11	58.4
kmer81	NC_018646.1	100	31	0	0	1	31	985486	985456	7.77E-11	58.4
kmer83	NC_018646.1	100	31	0	0	1	31	268301	268271	7.77E-11	58.4
kmer83	NC_018646.1	100	31	0	0	1	31	508424	508454	7.77E-11	58.4
kmer127	NC_018646.1	100	31	0	0	1	31	858049	858019	7.77E-11	58.4
kmer131	NC_018646.1	100	31	0	0	1	31	850545	850515	7.77E-11	58.4
kmer131	NC_018646.1	100	31	0	0	1	31	850516	850546	7.77E-11	58.4
kmer132	NC_018646.1	100	31	0	0	1	31	835547	835517	7.77E-11	58.4
kmer133	NC_018646.1	100	31	0	0	1	31	834059	834089	7.77E-11	58.4
kmer134	NC_018646.1	100	31	0	0	1	31	834086	834056	7.77E-11	58.4
kmer135	NC_018646.1	100	31	0	0	1	31	829546	829576	7.77E-11	58.4
kmer137	NC_018646.1	100	31	0	0	1	31	811748	811778	7.77E-11	58.4
kmer139	NC_018646.1	100	31	0	0	1	31	809731	809701	7.77E-11	58.4
kmer140	NC_018646.1	100	31	0	0	1	31	780369	780339	7.77E-11	58.4
kmer142	NC_018646.1	100	31	0	0	1	31	2052289	2052259	7.77E-11	58.4
kmer148	NC_018646.1	100	31	0	0	1	31	96932	96962	7.77E-11	58.4
kmer148	NC_018646.1	100	31	0	0	1	31	101991	102021	7.77E-11	58.4
kmer148	NC_018646.1	100	31	0	0	1	31	521969	521999	7.77E-11	58.4
kmer148	NC_018646.1	100	31	0	0	1	31	536886	536916	7.77E-11	58.4
kmer148	NC_018646.1	100	31	0	0	1	31	574220	574250	7.77E-11	58.4
kmer148	NC_018646.1	100	31	0	0	1	31	753694	753724	7.77E-11	58.4
kmer148	NC_018646.1	100	31	0	0	1	31	923160	923190	7.77E-11	58.4
kmer148	NC_018646.1	100	31	0	0	1	31	1514836	1514806	7.77E-11	58.4
kmer148	NC_018646.1	100	31	0	0	1	31	1567720	1567690	7.77E-11	58.4
kmer148	NC_018646.1	100	31	0	0	1	31	1992277	1992247	7.77E-11	58.4
kmer158	NC_018646.1	100	31	0	0	1	31	571777	571747	7.77E-11	58.4
kmer160	NC_018646.1	100	31	0	0	1	31	621330	621360	7.77E-11	58.4
kmer164	NC_018646.1	100	31	0	0	1	31	622933	622963	7.77E-11	58.4
kmer167	NC_018646.1	100	31	0	0	1	31	371901	371871	7.77E-11	58.4
kmer168	NC_018646.1	100	31	0	0	1	31	366338	366368	7.77E-11	58.4
kmer168	NC_018646.1	100	31	0	0	1	31	366371	366341	7.77E-11	58.4
kmer170	NC_018646.1	100	31	0	0	1	31	278951	278921	7.77E-11	58.4
kmer176	NC_018646.1	100	31	0	0	1	31	1427092	1427062	7.77E-11	58.4
kmer177	NC_018646.1	100	31	0	0	1	31	1427063	1427033	7.77E-11	58.4
kmer178	NC_018646.1	100	31	0	0	1	31	1426906	1426876	7.77E-11	58.4
kmer179	NC_018646.1	100	31	0	0	1	31	1426506	1426476	7.77E-11	58.4
kmer179	NC_018646.1	100	31	0	0	1	31	1426614	1426584	7.77E-11	58.4
kmer182	NC_018646.1	100	31	0	0	1	31	1321907	1321877	7.77E-11	58.4
kmer183	NC_018646.1	100	31	0	0	1	31	1101314	1101344	7.77E-11	58.4
kmer184	NC_018646.1	100	31	0	0	1	31	1101339	1101309	7.77E-11	58.4
kmer187	NC_018646.1	100	31	0	0	1	31	1073687	1073717	7.77E-11	58.4
kmer188	NC_018646.1	100	31	0	0	1	31	1073088	1073118	7.77E-11	58.4
kmer189	NC_018646.1	100	31	0	0	1	31	1073116	1073086	7.77E-11	58.4
kmer190	NC_018646.1	100	31	0	0	1	31	1073068	1073038	7.77E-11	58.4
kmer191	NC_018646.1	100	31	0	0	1	31	1072990	1072960	7.77E-11	58.4
kmer193	NC_018646.1	100	31	0	0	1	31	1072798	1072828	7.77E-11	58.4
kmer194	NC_018646.1	100	31	0	0	1	31	1072768	1072798	7.77E-11	58.4
kmer195	NC_018646.1	100	31	0	0	1	31	1063113	1063083	7.77E-11	58.4
kmer196	NC_018646.1	100	31	0	0	1	31	1052658	1052688	7.77E-11	58.4
kmer197	NC_018646.1	100	31	0	0	1	31	1033838	1033868	7.77E-11	58.4
kmer198	NC_018646.1	100	31	0	0	1	31	1033786	1033816	7.77E-11	58.4
kmer202	NC_018646.1	100	31	0	0	1	31	700936	700966	7.77E-11	58.4
kmer203	NC_018646.1	100	31	0	0	1	31	700905	700935	7.77E-11	58.4
kmer204	NC_018646.1	100	31	0	0	1	31	677149	677179	7.77E-11	58.4
kmer207	NC_018646.1	100	31	0	0	1	31	268299	268269	7.77E-11	58.4
kmer208	NC_018646.1	100	31	0	0	1	31	1907812	1907782	7.77E-11	58.4
kmer209	NC_018646.1	100	31	0	0	1	31	1898842	1898812	7.77E-11	58.4
kmer209	NC_018646.1	100	31	0	0	1	31	1902584	1902614	7.77E-11	58.4
kmer210	NC_018646.1	100	31	0	0	1	31	1897149	1897119	7.77E-11	58.4
kmer210	NC_018646.1	100	31	0	0	1	31	1902489	1902459	7.77E-11	58.4
kmer212	NC_018646.1	100	31	0	0	1	31	95891	95921	7.77E-11	58.4
kmer212	NC_018646.1	100	31	0	0	1	31	267257	267287	7.77E-11	58.4
kmer212	NC_018646.1	100	31	0	0	1	31	435306	435336	7.77E-11	58.4
kmer213	NC_018646.1	100	31	0	0	1	31	1944150	1944120	7.77E-11	58.4
kmer216	NC_018646.1	100	31	0	0	1	31	269747	269777	7.77E-11	58.4
kmer216	NC_018646.1	100	31	0	0	1	31	506977	506947	7.77E-11	58.4
kmer216	NC_018646.1	100	31	0	0	1	31	570299	570269	7.77E-11	58.4
kmer216	NC_018646.1	100	31	0	0	1	31	726396	726366	7.77E-11	58.4
kmer216	NC_018646.1	100	31	0	0	1	31	765864	765894	7.77E-11	58.4
kmer216	NC_018646.1	100	31	0	0	1	31	1670812	1670842	7.77E-11	58.4
kmer216	NC_018646.1	100	31	0	0	1	31	1824696	1824726	7.77E-11	58.4
kmer217	NC_018646.1	100	31	0	0	1	31	445113	445143	7.77E-11	58.4
kmer227	NC_018646.1	100	31	0	0	1	31	1427017	1427047	7.77E-11	58.4
kmer228	NC_018646.1	100	31	0	0	1	31	1426889	1426859	7.77E-11	58.4
kmer229	NC_018646.1	100	31	0	0	1	31	1426876	1426846	7.77E-11	58.4
kmer230	NC_018646.1	100	31	0	0	1	31	1426818	1426788	7.77E-11	58.4
kmer232	NC_018646.1	100	31	0	0	1	31	1426709	1426679	7.77E-11	58.4
kmer233	NC_018646.1	100	31	0	0	1	31	1426572	1426542	7.77E-11	58.4
kmer234	NC_018646.1	100	31	0	0	1	31	1426538	1426508	7.77E-11	58.4
kmer234	NC_018646.1	100	31	0	0	1	31	1426646	1426616	7.77E-11	58.4
kmer234	NC_018646.1	100	31	0	0	1	31	1426754	1426724	7.77E-11	58.4
kmer236	NC_018646.1	100	31	0	0	1	31	1437732	1437702	7.77E-11	58.4
kmer237	NC_018646.1	100	31	0	0	1	31	1437701	1437731	7.77E-11	58.4
kmer241	NC_018646.1	100	31	0	0	1	31	563225	563255	7.77E-11	58.4
kmer244	NC_018646.1	100	31	0	0	1	31	996205	996235	7.77E-11	58.4
kmer245	NC_018646.1	100	31	0	0	1	31	996877	996847	7.77E-11	58.4
kmer247	NC_018646.1	100	31	0	0	1	31	997792	997762	7.77E-11	58.4
kmer249	NC_018646.1	100	31	0	0	1	31	963435	963465	7.77E-11	58.4
kmer251	NC_018646.1	100	31	0	0	1	31	950808	950838	7.77E-11	58.4
kmer253	NC_018646.1	100	31	0	0	1	31	941739	941709	7.77E-11	58.4
kmer254	NC_018646.1	100	31	0	0	1	31	941511	941541	7.77E-11	58.4
kmer255	NC_018646.1	100	31	0	0	1	31	941510	941540	7.77E-11	58.4
kmer255	NC_018646.1	100	31	0	0	1	31	941642	941672	7.77E-11	58.4
kmer256	NC_018646.1	100	31	0	0	1	31	941312	941342	7.77E-11	58.4
kmer256	NC_018646.1	100	31	0	0	1	31	941576	941606	7.77E-11	58.4
kmer257	NC_018646.1	100	31	0	0	1	31	941662	941632	7.77E-11	58.4
kmer260	NC_018646.1	100	31	0	0	1	31	941509	941539	7.77E-11	58.4
kmer260	NC_018646.1	100	31	0	0	1	31	941641	941671	7.77E-11	58.4
kmer262	NC_018646.1	100	31	0	0	1	31	941244	941274	7.77E-11	58.4
kmer262	NC_018646.1	100	31	0	0	1	31	941311	941341	7.77E-11	58.4
kmer262	NC_018646.1	100	31	0	0	1	31	941377	941407	7.77E-11	58.4
kmer262	NC_018646.1	100	31	0	0	1	31	941575	941605	7.77E-11	58.4
kmer262	NC_018646.1	100	31	0	0	1	31	941773	941803	7.77E-11	58.4
kmer267	NC_018646.1	100	31	0	0	1	31	98749	98779	7.77E-11	58.4
kmer282	NC_018646.1	100	31	0	0	1	31	1531321	1531351	7.77E-11	58.4
kmer283	NC_018646.1	100	31	0	0	1	31	1531350	1531380	7.77E-11	58.4
kmer284	NC_018646.1	100	31	0	0	1	31	1531351	1531381	7.77E-11	58.4
kmer285	NC_018646.1	100	31	0	0	1	31	1531352	1531382	7.77E-11	58.4
kmer293	NC_018646.1	100	31	0	0	1	31	461663	461633	7.77E-11	58.4
kmer294	NC_018646.1	100	31	0	0	1	31	96751	96721	7.77E-11	58.4
kmer294	NC_018646.1	100	31	0	0	1	31	268117	268087	7.77E-11	58.4
kmer294	NC_018646.1	100	31	0	0	1	31	1164129	1164159	7.77E-11	58.4
kmer294	NC_018646.1	100	31	0	0	1	31	1316048	1316078	7.77E-11	58.4
kmer295	NC_018646.1	100	31	0	0	1	31	1179161	1179131	7.77E-11	58.4
kmer296	NC_018646.1	100	31	0	0	1	31	1183827	1183797	7.77E-11	58.4
kmer317	NC_018646.1	100	31	0	0	1	31	1072752	1072782	7.77E-11	58.4
kmer317	NC_018646.1	100	31	0	0	1	31	1072896	1072926	7.77E-11	58.4
kmer322	NC_018646.1	100	31	0	0	1	31	284227	284257	7.77E-11	58.4
kmer323	NC_018646.1	100	31	0	0	1	31	284202	284232	7.77E-11	58.4
kmer324	NC_018646.1	100	31	0	0	1	31	275132	275102	7.77E-11	58.4
kmer327	NC_018646.1	100	31	0	0	1	31	1790746	1790716	7.77E-11	58.4
kmer327	NC_018646.1	100	31	0	0	1	31	1790719	1790749	7.77E-11	58.4
kmer328	NC_018646.1	100	31	0	0	1	31	1798788	1798818	7.77E-11	58.4
kmer329	NC_018646.1	100	31	0	0	1	31	1798789	1798819	7.77E-11	58.4
kmer332	NC_018646.1	100	31	0	0	1	31	1567717	1567747	7.77E-11	58.4
kmer333	NC_018646.1	100	31	0	0	1	31	1565906	1565876	7.77E-11	58.4
kmer334	NC_018646.1	100	31	0	0	1	31	1904638	1904668	7.77E-11	58.4
kmer349	NC_018646.1	100	31	0	0	1	31	268619	268589	7.77E-11	58.4
kmer349	NC_018646.1	100	31	0	0	1	31	508106	508136	7.77E-11	58.4
kmer349	NC_018646.1	100	31	0	0	1	31	571427	571457	7.77E-11	58.4
kmer349	NC_018646.1	100	31	0	0	1	31	727524	727554	7.77E-11	58.4
kmer349	NC_018646.1	100	31	0	0	1	31	764736	764706	7.77E-11	58.4
kmer349	NC_018646.1	100	31	0	0	1	31	1669684	1669654	7.77E-11	58.4
kmer349	NC_018646.1	100	31	0	0	1	31	1823568	1823538	7.77E-11	58.4
kmer350	NC_018646.1	100	31	0	0	1	31	268354	268324	7.77E-11	58.4
kmer350	NC_018646.1	100	31	0	0	1	31	508371	508401	7.77E-11	58.4
kmer350	NC_018646.1	100	31	0	0	1	31	571692	571722	7.77E-11	58.4
kmer350	NC_018646.1	100	31	0	0	1	31	727789	727819	7.77E-11	58.4
kmer350	NC_018646.1	100	31	0	0	1	31	764471	764441	7.77E-11	58.4
kmer350	NC_018646.1	100	31	0	0	1	31	1669419	1669389	7.77E-11	58.4
kmer350	NC_018646.1	100	31	0	0	1	31	1823303	1823273	7.77E-11	58.4
kmer351	NC_018646.1	100	31	0	0	1	31	268353	268323	7.77E-11	58.4
kmer351	NC_018646.1	100	31	0	0	1	31	508372	508402	7.77E-11	58.4
kmer351	NC_018646.1	100	31	0	0	1	31	571693	571723	7.77E-11	58.4
kmer351	NC_018646.1	100	31	0	0	1	31	727790	727820	7.77E-11	58.4
kmer351	NC_018646.1	100	31	0	0	1	31	764470	764440	7.77E-11	58.4
kmer351	NC_018646.1	100	31	0	0	1	31	1669418	1669388	7.77E-11	58.4
kmer351	NC_018646.1	100	31	0	0	1	31	1823302	1823272	7.77E-11	58.4
kmer353	NC_018646.1	100	31	0	0	1	31	202618	202648	7.77E-11	58.4
kmer354	NC_018646.1	100	31	0	0	1	31	156289	156259	7.77E-11	58.4
kmer354	NC_018646.1	100	31	0	0	1	31	985584	985614	7.77E-11	58.4
kmer354	NC_018646.1	100	31	0	0	1	31	1139863	1139833	7.77E-11	58.4
kmer354	NC_018646.1	100	31	0	0	1	31	1506351	1506321	7.77E-11	58.4
kmer354	NC_018646.1	100	31	0	0	1	31	1903927	1903957	7.77E-11	58.4
kmer354	NC_018646.1	100	31	0	0	1	31	1908524	1908494	7.77E-11	58.4
kmer355	NC_018646.1	100	31	0	0	1	31	155880	155850	7.77E-11	58.4
kmer355	NC_018646.1	100	31	0	0	1	31	985993	986023	7.77E-11	58.4
kmer355	NC_018646.1	100	31	0	0	1	31	1139454	1139424	7.77E-11	58.4
kmer355	NC_018646.1	100	31	0	0	1	31	1505942	1505912	7.77E-11	58.4
kmer355	NC_018646.1	100	31	0	0	1	31	1904336	1904366	7.77E-11	58.4
kmer355	NC_018646.1	100	31	0	0	1	31	1908115	1908085	7.77E-11	58.4
kmer356	NC_018646.1	100	31	0	0	1	31	155804	155834	7.77E-11	58.4
kmer356	NC_018646.1	100	31	0	0	1	31	986069	986039	7.77E-11	58.4
kmer356	NC_018646.1	100	31	0	0	1	31	1139378	1139408	7.77E-11	58.4
kmer356	NC_018646.1	100	31	0	0	1	31	1505866	1505896	7.77E-11	58.4
kmer356	NC_018646.1	100	31	0	0	1	31	1904412	1904382	7.77E-11	58.4
kmer356	NC_018646.1	100	31	0	0	1	31	1908039	1908069	7.77E-11	58.4
kmer357	NC_018646.1	100	31	0	0	1	31	155735	155705	7.77E-11	58.4
