kmer10	NC_007432.1	100	31	0	0	1	31	1031856	1031826	8.02E-11	58.4
kmer10	NC_007432.1	100	31	0	0	1	31	1184870	1184900	8.02E-11	58.4
kmer10	NC_007432.1	100	31	0	0	1	31	1995878	1995848	8.02E-11	58.4
kmer17	NC_007432.1	100	31	0	0	1	31	987130	987100	8.02E-11	58.4
kmer19	NC_007432.1	100	31	0	0	1	31	892627	892597	8.02E-11	58.4
kmer19	NC_007432.1	100	31	0	0	1	31	1877110	1877140	8.02E-11	58.4
kmer20	NC_007432.1	100	31	0	0	1	31	267283	267253	8.02E-11	58.4
kmer20	NC_007432.1	100	31	0	0	1	31	507235	507265	8.02E-11	58.4
kmer20	NC_007432.1	100	31	0	0	1	31	604253	604283	8.02E-11	58.4
kmer25	NC_007432.1	100	31	0	0	1	31	265769	265739	8.02E-11	58.4
kmer25	NC_007432.1	100	31	0	0	1	31	508749	508779	8.02E-11	58.4
kmer26	NC_007432.1	100	31	0	0	1	31	894140	894110	8.02E-11	58.4
kmer27	NC_007432.1	100	31	0	0	1	31	987195	987165	8.02E-11	58.4
kmer31	NC_007432.1	100	31	0	0	1	31	1875626	1875596	8.02E-11	58.4
kmer32	NC_007432.1	100	31	0	0	1	31	986735	986705	8.02E-11	58.4
kmer32	NC_007432.1	100	31	0	0	1	31	986867	986837	8.02E-11	58.4
kmer34	NC_007432.1	100	31	0	0	1	31	267257	267287	8.02E-11	58.4
kmer39	NC_007432.1	100	31	0	0	1	31	507261	507231	8.02E-11	58.4
kmer40	NC_007432.1	100	31	0	0	1	31	152074	152104	8.02E-11	58.4
kmer40	NC_007432.1	100	31	0	0	1	31	1959303	1959333	8.02E-11	58.4
kmer42	NC_007432.1	100	31	0	0	1	31	604251	604281	8.02E-11	58.4
kmer46	NC_007432.1	100	31	0	0	1	31	986538	986508	8.02E-11	58.4
kmer46	NC_007432.1	100	31	0	0	1	31	986736	986706	8.02E-11	58.4
kmer46	NC_007432.1	100	31	0	0	1	31	986802	986772	8.02E-11	58.4
kmer46	NC_007432.1	100	31	0	0	1	31	986868	986838	8.02E-11	58.4
kmer46	NC_007432.1	100	31	0	0	1	31	986934	986904	8.02E-11	58.4
kmer46	NC_007432.1	100	31	0	0	1	31	987132	987102	8.02E-11	58.4
kmer47	NC_007432.1	100	31	0	0	1	31	152079	152109	8.02E-11	58.4
kmer47	NC_007432.1	100	31	0	0	1	31	484861	484831	8.02E-11	58.4
kmer47	NC_007432.1	100	31	0	0	1	31	1031853	1031823	8.02E-11	58.4
